Date,Price,Open,High,Low,Vol.,Change%
05/04/2005,117.5,116.65,117.75,116.28,82.49M,0.77%
05/03/2005,116.6,116.07,116.85,115.69,86.91M,0.17%
05/02/2005,116.4,116.07,116.41,115.52,56.06M,0.56%
04/29/2005,115.75,115.07,115.87,113.97,104.29M,1.36%
04/28/2005,114.2,115.27,115.68,114.2,74.27M,-1.25%
04/27/2005,115.65,114.86,116.07,114.44,85.19M,0.39%
04/26/2005,115.2,115.96,116.77,115.15,75.36M,-0.97%
04/25/2005,116.33,115.86,116.5,115.72,52.37M,0.66%
04/22/2005,115.57,115.74,116.5,114.27,89.84M,-0.38%
04/21/2005,116.01,114.79,116.21,114.38,87.47M,1.94%
04/20/2005,113.8,115.4,115.63,113.55,114.84M,-1.40%
04/19/2005,115.41,115.1,115.71,114.83,68.40M,0.79%
04/18/2005,114.5,114.12,114.96,113.96,100.32M,0.31%
04/15/2005,114.15,115.74,116.2,114.1,134.07M,-1.40%
04/14/2005,115.77,117.44,117.5,115.77,99.64M,-1.30%
04/13/2005,117.3,118.56,118.8,117.13,66.06M,-1.18%
04/12/2005,118.7,117.89,119.06,117.07,86.57M,0.52%
04/11/2005,118.09,118.29,118.42,117.83,45.86M,0.08%
04/08/2005,118.0,119.17,119.21,118.0,64.30M,-1.04%
04/07/2005,119.24,118.41,119.26,118.32,47.23M,0.54%
04/06/2005,118.6,118.45,118.95,118.18,53.31M,0.35%
04/05/2005,118.19,117.78,118.38,117.67,50.08M,0.48%
04/04/2005,117.63,117.36,117.86,116.74,71.61M,0.17%
04/01/2005,117.43,118.63,118.99,116.91,97.40M,-0.45%
03/31/2005,117.96,118.19,118.46,117.87,65.05M,-0.19%
03/30/2005,118.18,116.78,118.2,116.77,62.90M,1.42%
03/29/2005,116.53,117.14,117.9,116.25,73.05M,-0.66%
03/28/2005,117.31,117.42,117.94,117.31,46.94M,0.15%
03/24/2005,117.14,117.46,117.99,117.06,52.02M,0.12%
03/23/2005,117.0,116.94,117.72,116.75,71.95M,0.09%
03/22/2005,116.9,118.37,118.93,116.9,93.33M,-1.02%
03/21/2005,118.1,118.71,118.78,117.76,61.43M,-0.37%
03/18/2005,118.54,119.11,119.53,118.15,61.89M,-0.69%
03/17/2005,119.36,119.31,119.74,118.98,62.74M,0.20%
03/16/2005,119.12,119.7,119.88,118.9,76.73M,-0.85%
03/15/2005,120.14,121.42,121.46,120.08,62.49M,-0.83%
03/14/2005,121.14,120.61,121.16,120.28,36.34M,0.62%
03/11/2005,120.39,121.31,121.72,120.16,58.13M,-0.70%
03/10/2005,121.24,121.2,121.5,120.4,65.30M,0.22%
03/09/2005,120.97,121.97,122.29,120.96,73.61M,-1.11%
03/08/2005,122.33,122.67,123.0,122.11,44.67M,-0.37%
03/07/2005,122.79,122.66,123.25,122.4,43.81M,0.05%
03/04/2005,122.73,122.05,122.83,121.79,56.18M,1.25%
03/03/2005,121.22,121.66,121.9,120.7,62.10M,0.04%
03/02/2005,121.17,120.76,121.93,120.65,64.23M,-0.05%
03/01/2005,121.23,120.78,121.52,120.78,47.57M,0.50%
02/28/2005,120.63,121.15,121.3,120.04,69.43M,-0.66%
02/25/2005,121.43,120.27,121.67,120.18,61.17M,0.99%
02/24/2005,120.24,119.24,120.32,118.98,69.31M,0.66%
02/23/2005,119.45,118.93,119.57,118.62,68.31M,0.72%
02/22/2005,118.6,119.9,120.47,118.58,80.86M,-1.49%
02/18/2005,120.39,120.17,120.48,119.9,49.54M,0.13%
02/17/2005,120.23,121.23,121.33,120.22,58.15M,-0.81%
02/16/2005,121.21,120.93,121.46,120.67,51.80M,0.07%
02/15/2005,121.13,120.8,121.43,120.68,44.44M,0.37%
02/14/2005,120.68,120.69,120.86,120.48,32.55M,-0.07%
02/11/2005,120.77,119.7,121.04,119.46,53.28M,0.86%
02/10/2005,119.74,119.66,120.02,119.26,46.02M,0.36%
02/09/2005,119.31,120.42,120.49,119.25,55.39M,-0.75%
02/08/2005,120.21,120.17,120.65,120.07,39.46M,0.12%
02/07/2005,120.07,120.25,120.52,119.96,46.22M,-0.13%
02/04/2005,120.23,119.0,120.43,118.98,50.02M,0.94%
02/03/2005,119.11,119.06,119.16,118.57,49.15M,-0.13%
02/02/2005,119.27,119.06,119.59,118.9,52.61M,0.30%
02/01/2005,118.91,118.25,119.08,118.1,52.02M,0.63%
01/31/2005,118.16,117.97,118.25,117.71,54.14M,0.62%
01/28/2005,117.43,117.49,117.55,116.61,60.82M,0.00%
01/27/2005,117.43,117.19,117.75,116.98,56.66M,0.17%
01/26/2005,117.23,117.32,117.6,117.04,57.45M,0.30%
01/25/2005,116.88,116.91,117.47,116.72,68.34M,0.28%
01/24/2005,116.55,117.09,117.34,116.37,58.56M,-0.20%
01/21/2005,116.78,117.79,118.0,116.65,63.28M,-0.61%
01/20/2005,117.5,117.89,118.2,117.29,72.10M,-0.61%
01/19/2005,118.22,119.43,119.52,118.21,54.92M,-1.05%
01/18/2005,119.47,118.05,119.62,117.95,57.45M,1.04%
01/14/2005,118.24,117.97,118.53,117.76,42.03M,0.53%
01/13/2005,117.62,118.64,118.73,117.5,55.79M,-0.80%
01/12/2005,118.57,118.4,118.84,117.52,74.31M,0.33%
01/11/2005,118.18,118.64,118.74,117.99,63.36M,-0.69%
01/10/2005,119.0,118.34,119.46,118.34,56.80M,0.47%
01/07/2005,118.44,118.97,119.23,118.13,55.86M,-0.14%
01/06/2005,118.61,118.44,119.15,118.26,48.29M,0.51%
01/05/2005,118.01,118.74,119.25,118.0,65.88M,-0.69%
01/04/2005,118.83,120.46,120.54,118.44,69.27M,-1.22%
01/03/2005,120.3,121.56,121.76,119.9,56.00M,-0.47%
12/31/2004,120.87,121.3,121.66,120.8,28.66M,-0.21%
12/30/2004,121.13,121.4,121.57,121.04,21.08M,-0.19%
12/29/2004,121.36,121.08,121.4,120.95,23.77M,0.15%
12/28/2004,121.18,120.64,121.33,120.6,23.43M,0.55%
12/27/2004,120.52,121.2,121.36,120.39,29.98M,-0.21%
12/23/2004,120.77,120.87,121.28,120.09,25.65M,0.07%
12/22/2004,120.68,120.38,121.08,120.05,31.51M,0.24%
12/21/2004,120.39,119.6,120.48,119.46,33.20M,0.77%
12/20/2004,119.47,119.75,120.29,119.17,47.20M,0.03%
12/17/2004,119.44,119.46,119.97,119.16,71.18M,-1.13%
12/16/2004,120.81,120.72,121.24,120.04,51.65M,-0.06%
12/15/2004,120.88,120.7,121.11,120.31,46.76M,0.07%
12/14/2004,120.79,120.18,120.96,120.18,41.74M,0.35%
12/13/2004,120.37,119.76,120.4,119.35,38.72M,0.87%
12/10/2004,119.33,118.88,119.56,118.85,47.85M,0.10%
12/09/2004,119.21,118.14,119.46,117.73,60.96M,0.35%
12/08/2004,118.79,118.21,118.82,118.01,43.90M,0.58%
12/07/2004,118.1,119.49,119.62,118.04,52.11M,-0.93%
12/06/2004,119.21,119.21,119.64,118.84,33.05M,-0.03%
12/03/2004,119.25,119.27,120.14,119.09,49.08M,-0.07%
12/02/2004,119.33,119.1,119.87,119.01,60.19M,0.08%
12/01/2004,119.23,118.16,119.5,118.1,49.92M,1.14%
11/30/2004,117.89,118.0,118.24,117.64,54.48M,0.07%
11/29/2004,117.81,118.79,119.01,117.48,61.76M,-0.46%
11/26/2004,118.35,118.51,118.98,118.3,15.49M,-0.08%
11/24/2004,118.44,118.27,118.59,118.05,29.74M,0.24%
11/23/2004,118.16,117.93,118.26,117.37,41.97M,0.15%
11/22/2004,117.98,117.17,118.12,117.03,37.57M,0.48%
11/19/2004,117.42,118.7,118.72,117.14,54.28M,-1.11%
11/18/2004,118.74,118.49,118.8,118.23,31.91M,0.13%
11/17/2004,118.58,118.37,119.14,118.07,54.94M,0.59%
11/16/2004,117.88,118.36,118.41,117.73,40.14M,-0.72%
11/15/2004,118.73,118.5,118.77,118.23,35.30M,-0.05%
11/12/2004,118.79,117.97,119.0,117.68,55.64M,0.79%
11/11/2004,117.86,117.18,118.12,117.1,38.41M,0.76%
11/10/2004,116.97,117.06,117.55,116.76,45.27M,0.08%
11/09/2004,116.88,117.08,117.5,116.76,44.72M,-0.20%
11/08/2004,117.11,116.98,117.23,116.72,34.17M,-0.14%
11/05/2004,117.28,117.05,117.64,116.49,63.31M,0.63%
11/04/2004,116.55,114.78,116.67,114.68,55.47M,1.37%
11/03/2004,114.98,115.03,115.36,114.24,77.03M,1.26%
11/02/2004,113.55,113.67,114.57,113.22,56.27M,0.04%
11/01/2004,113.51,113.56,113.84,113.2,36.78M,0.27%
10/29/2004,113.2,113.18,113.64,112.9,48.82M,-0.02%
10/28/2004,113.22,112.78,113.56,112.49,54.43M,0.30%
10/27/2004,112.88,111.38,113.1,111.12,73.93M,1.20%
10/26/2004,111.54,110.1,111.6,109.88,54.49M,1.53%
10/25/2004,109.86,109.75,110.12,109.35,44.06M,-0.12%
10/22/2004,109.99,111.19,111.25,109.86,48.76M,-1.12%
10/21/2004,111.24,110.79,111.32,110.21,53.28M,0.65%
10/20/2004,110.52,110.38,110.82,109.75,57.18M,-0.20%
10/19/2004,110.74,112.02,112.23,110.59,56.06M,-0.84%
10/18/2004,111.68,110.89,111.9,110.7,43.77M,0.38%
10/15/2004,111.26,111.04,111.74,110.57,63.48M,0.56%
10/14/2004,110.64,111.75,111.93,110.58,64.55M,-0.81%
10/13/2004,111.54,113.0,113.07,111.32,54.44M,-0.88%
10/12/2004,112.53,112.2,112.83,111.94,41.86M,-0.39%
10/11/2004,112.97,112.78,113.02,112.64,20.25M,0.41%
10/08/2004,112.51,113.15,113.7,112.35,51.88M,-0.83%
10/07/2004,113.45,114.38,114.4,113.36,39.41M,-1.02%
10/06/2004,114.62,113.77,114.68,113.68,42.30M,0.63%
10/05/2004,113.9,113.85,114.16,113.54,37.16M,0.05%
10/04/2004,113.84,114.09,114.44,113.8,33.59M,0.17%
10/01/2004,113.65,112.26,113.65,112.21,62.84M,1.69%
09/30/2004,111.76,111.55,111.98,111.26,43.59M,-0.07%
09/29/2004,111.84,111.21,111.85,111.0,33.87M,0.50%
09/28/2004,111.28,110.91,111.51,110.41,41.70M,0.48%
09/27/2004,110.75,111.1,111.2,110.58,39.68M,-0.64%
09/24/2004,111.46,111.17,111.73,111.13,35.01M,0.46%
09/23/2004,110.95,111.6,111.7,110.95,44.10M,-0.54%
09/22/2004,111.55,112.5,112.52,111.47,49.17M,-1.25%
09/21/2004,112.96,112.75,113.47,112.54,40.94M,0.44%
09/20/2004,112.47,112.67,112.99,112.28,37.19M,-0.60%
09/17/2004,113.15,112.91,113.36,112.69,33.69M,0.01%
09/16/2004,113.14,112.94,113.37,112.8,23.92M,0.30%
09/15/2004,112.8,113.3,113.36,112.68,38.46M,-0.76%
09/14/2004,113.66,113.3,113.69,113.19,28.07M,0.20%
09/13/2004,113.43,113.31,113.74,113.01,44.54M,0.33%
09/10/2004,113.06,112.52,113.27,112.08,27.91M,0.52%
09/09/2004,112.48,112.57,112.88,112.03,34.34M,-0.09%
09/08/2004,112.58,112.62,113.06,112.31,33.01M,-0.25%
09/07/2004,112.86,112.54,113.13,112.32,37.35M,0.66%
09/03/2004,112.12,112.27,112.82,112.01,30.49M,-0.41%
09/02/2004,112.58,111.24,112.7,111.24,42.84M,1.13%
09/01/2004,111.32,110.94,111.64,110.48,52.80M,0.19%
08/31/2004,111.11,110.66,111.16,110.1,44.21M,0.52%
08/30/2004,110.53,111.23,111.34,110.45,26.73M,-0.83%
08/27/2004,111.45,111.23,111.63,111.05,24.91M,0.32%
08/26/2004,111.1,110.99,111.31,110.85,26.63M,0.00%
08/25/2004,111.1,110.33,111.27,109.9,38.59M,0.68%
08/24/2004,110.35,110.69,110.73,109.85,30.57M,0.14%
08/23/2004,110.2,110.55,110.77,110.05,33.85M,-0.25%
08/20/2004,110.48,109.61,110.63,109.51,44.90M,0.70%
08/19/2004,109.71,109.81,110.02,109.18,39.97M,-0.29%
08/18/2004,110.03,108.54,110.17,108.49,43.23M,1.03%
08/17/2004,108.91,108.75,109.28,108.53,40.79M,0.56%
08/16/2004,108.3,107.14,108.64,107.1,45.75M,1.04%
08/13/2004,107.19,107.12,107.35,106.59,41.64M,0.20%
08/12/2004,106.98,107.62,107.95,106.63,50.04M,-1.09%
08/11/2004,108.16,107.66,108.33,107.1,53.03M,-0.20%
08/10/2004,108.38,107.31,108.41,107.26,56.10M,1.29%
08/09/2004,107.0,107.02,107.48,106.87,37.48M,0.14%
08/06/2004,106.85,107.63,107.97,106.62,74.75M,-1.43%
08/05/2004,108.4,110.29,110.38,108.27,50.84M,-1.63%
08/04/2004,110.2,109.89,110.75,109.64,40.84M,-0.01%
08/03/2004,110.21,110.93,111.06,110.16,40.99M,-0.77%
08/02/2004,111.07,110.19,111.36,110.05,38.81M,0.21%
07/30/2004,110.84,110.32,110.9,110.1,41.59M,0.24%
07/29/2004,110.57,110.54,110.87,110.0,52.35M,0.43%
07/28/2004,110.1,109.55,110.37,108.59,66.08M,0.30%
07/27/2004,109.77,109.05,110.11,108.97,51.31M,0.94%
07/26/2004,108.75,109.21,109.43,108.21,49.69M,-0.19%
07/23/2004,108.96,109.62,109.71,108.69,49.61M,-0.84%
07/22/2004,109.88,109.36,110.39,108.77,72.67M,0.27%
07/21/2004,109.58,111.82,112.06,109.45,56.27M,-1.85%
07/20/2004,111.64,110.53,111.9,110.25,47.30M,1.27%
07/19/2004,110.24,110.75,110.96,109.99,39.60M,-0.42%
07/16/2004,110.71,111.57,111.67,110.44,40.87M,-0.08%
07/15/2004,110.8,111.74,111.91,110.7,38.44M,-0.65%
07/14/2004,111.52,111.26,112.39,111.12,54.24M,-0.30%
07/13/2004,111.86,111.92,112.02,111.6,26.82M,0.07%
07/12/2004,111.78,111.52,112.04,111.0,35.69M,0.04%
07/09/2004,111.73,111.67,111.94,111.38,27.41M,0.28%
07/08/2004,111.42,111.75,112.32,111.2,45.29M,-0.71%
07/07/2004,112.22,111.81,112.57,111.75,30.05M,0.29%
07/06/2004,111.89,112.37,112.45,111.63,38.71M,-0.88%
07/02/2004,112.88,113.16,113.29,112.6,34.62M,-0.05%
07/01/2004,112.94,114.25,114.4,112.58,57.78M,-1.39%
06/30/2004,114.53,114.07,114.79,113.65,52.61M,0.54%
06/29/2004,113.92,113.5,114.17,113.42,28.43M,0.41%
06/28/2004,113.45,114.53,114.61,113.41,41.29M,-0.34%
06/25/2004,113.84,114.41,114.94,113.68,32.87M,-0.48%
06/24/2004,114.39,114.5,114.93,114.26,39.41M,-0.31%
06/23/2004,114.75,113.58,114.84,113.42,35.77M,0.86%
06/22/2004,113.77,113.13,113.88,112.67,37.34M,0.50%
06/21/2004,113.2,113.75,114.14,113.13,24.74M,-0.38%
06/18/2004,113.63,113.27,114.22,113.18,31.81M,-0.18%
06/17/2004,113.83,113.79,114.07,113.33,28.48M,-0.15%
06/16/2004,114.0,114.0,114.2,113.7,26.64M,-0.02%
06/15/2004,114.02,113.9,114.44,113.51,37.45M,0.71%
06/14/2004,113.22,113.82,113.85,112.87,34.64M,-0.99%
06/10/2004,114.35,114.04,114.35,113.93,21.72M,0.49%
06/09/2004,113.79,114.51,114.7,113.72,36.81M,-0.93%
06/08/2004,114.86,114.37,114.92,114.17,32.85M,0.14%
06/07/2004,114.7,113.5,114.81,113.42,31.68M,1.52%
06/04/2004,112.98,112.98,113.58,112.71,32.76M,0.79%
06/03/2004,112.09,112.81,113.19,112.07,38.73M,-0.92%
06/02/2004,113.13,113.03,113.48,112.46,39.78M,0.37%
06/01/2004,112.71,112.46,112.86,111.87,41.07M,-0.13%
05/28/2004,112.86,112.73,112.88,112.36,23.37M,-0.01%
05/27/2004,112.87,112.54,113.03,112.06,45.32M,0.56%
05/26/2004,112.24,111.66,112.29,111.51,35.98M,0.35%
05/25/2004,111.85,109.9,111.98,109.6,51.72M,1.43%
05/24/2004,110.27,110.53,110.76,109.68,40.98M,0.42%
05/21/2004,109.81,109.97,110.55,109.47,47.49M,0.17%
05/20/2004,109.62,109.45,109.87,109.04,38.13M,0.32%
05/19/2004,109.27,110.5,111.18,109.15,55.02M,-0.35%
05/18/2004,109.65,109.49,109.94,109.33,30.21M,0.50%
05/17/2004,109.1,108.89,109.5,108.41,55.08M,-0.85%
05/14/2004,110.04,109.98,110.74,109.27,54.13M,0.05%
05/13/2004,109.99,109.76,110.81,109.63,57.51M,-0.42%
05/12/2004,110.45,109.61,110.54,108.06,90.90M,0.64%
05/11/2004,109.75,109.46,110.05,109.33,48.35M,0.85%
05/10/2004,108.83,109.44,109.75,108.36,75.36M,-1.03%
05/07/2004,109.96,111.22,112.23,109.96,60.96M,-1.65%
05/06/2004,111.81,112.02,112.59,111.0,55.01M,-0.86%
05/05/2004,112.78,112.41,112.96,112.16,34.43M,0.64%
05/04/2004,112.06,112.25,113.26,111.66,51.20M,-0.08%
05/03/2004,112.15,111.37,112.29,111.35,33.76M,1.07%
04/30/2004,110.96,112.12,112.38,110.9,48.69M,-0.78%
04/29/2004,111.83,112.72,113.32,111.16,69.71M,-0.88%
04/28/2004,112.82,113.89,114.01,112.5,50.18M,-1.29%
04/27/2004,114.3,114.23,115.12,113.96,43.49M,0.09%
04/26/2004,114.2,114.5,114.94,113.6,35.57M,-0.14%
04/23/2004,114.36,114.42,114.57,113.79,29.42M,0.10%
